# t (s)	mx ()	my ()	mz ()
6.75007605814534e-09	-0.57325184	-0.8181038	-0.039232202
6.800138221124368e-09	-0.55751926	-0.8289458	-0.038479198
6.850250670448384e-09	-0.5418618	-0.83930206	-0.037771218
6.9003969911696515e-09	-0.5262799	-0.8491942	-0.03711046
6.950461190020611e-09	-0.51080257	-0.85862523	-0.036499754
7.0000442236034745e-09	-0.4955429	-0.8675507	-0.035944086
7.0501471535357935e-09	-0.4801826	-0.87617284	-0.035432935
7.100212226957517e-09	-0.4648816	-0.88441086	-0.034973085
7.150350940791009e-09	-0.44959268	-0.89230233	-0.034563735
7.200464560859954e-09	-0.43433172	-0.89984953	-0.034205787
7.250519060054336e-09	-0.4190938	-0.9070643	-0.033899266
7.300139787829707e-09	-0.40397707	-0.9139128	-0.033645548
7.3502000898937055e-09	-0.3886988	-0.9205284	-0.033439986
7.400287483721969e-09	-0.37336713	-0.9268646	-0.03328477
7.450440970081938e-09	-0.35795173	-0.9329363	-0.033179723
7.500503676227861e-09	-0.34248227	-0.93873346	-0.033124972
7.550076950394792e-09	-0.32706442	-0.944222	-0.033119954
7.600188309050364e-09	-0.31135902	-0.94952095	-0.033164553
7.650245422825178e-09	-0.29552978	-0.9545687	-0.033258934
7.700376088062861e-09	-0.27951568	-0.95938075	-0.03340337
7.750496193279046e-09	-0.26332232	-0.96395	-0.033597767
7.80000232742147e-09	-0.24712715	-0.9682253	-0.033838935
7.850152105093076e-09	-0.23049715	-0.9723133	-0.034133144
7.900232791207597e-09	-0.21364307	-0.97614783	-0.034477144
7.950292259364085e-09	-0.19652757	-0.9797279	-0.034871183
8.000441720210108e-09	-0.17909011	-0.9830534	-0.03531622
8.050531935312903e-09	-0.16136038	-0.98610485	-0.035810858
8.10005781996174e-09	-0.14350188	-0.9888457	-0.03634889
8.150199285047312e-09	-0.12506764	-0.9913273	-0.036942728
8.200245980389203e-09	-0.10629304	-0.99349463	-0.03758396
8.250342916251773e-09	-0.087104715	-0.99533683	-0.038273286
8.300489635874385e-09	-0.06748357	-0.99683285	-0.03900931
8.350536808275625e-09	-0.04747227	-0.99795663	-0.039787732
8.400119513276761e-09	-0.027210023	-0.9986828	-0.040599577
8.450217751890948e-09	-0.0062841936	-0.99899864	-0.04145766
8.500259362615438e-09	0.015080795	-0.99886686	-0.04234864
8.550400299808437e-09	0.036956698	-0.9982561	-0.043270357
8.600507395769013e-09	0.059286512	-0.9971358	-0.044214528
8.65001288310213e-09	0.081803545	-0.9954964	-0.045163263
8.700162577339997e-09	0.10506453	-0.99326265	-0.046132583
8.750213602779271e-09	0.12871549	-0.9904257	-0.04709933
8.80030034193279e-09	0.15279546	-0.9869463	-0.048056148
8.850450325618911e-09	0.17728786	-0.9827898	-0.048992656
8.900511437950523e-09	0.20207962	-0.97794074	-0.049894433
8.950074260387908e-09	0.22691679	-0.97242653	-0.050742783
9.000189919262714e-09	0.2522734	-0.96610814	-0.051543318
9.050235708287298e-09	0.2777775	-0.9590379	-0.052272987
9.100360133630342e-09	0.30343777	-0.9511852	-0.05292203
9.150486472822275e-09	0.3291425	-0.9425578	-0.053478114
9.200544135829568e-09	0.3547787	-0.9331743	-0.05393078
9.250138257700501e-09	0.38006648	-0.92313385	-0.054269932
9.30023607876795e-09	0.4054187	-0.9122604	-0.054495692
9.350298265670258e-09	0.4304797	-0.90068895	-0.0545998
9.400456873192861e-09	0.45523682	-0.8884239	-0.054580368
9.450541579627545e-09	0.47953138	-0.87554896	-0.054437883
9.500095145345582e-09	0.50308174	-0.86223984	-0.054178704
9.550233421816542e-09	0.5263554	-0.8482482	-0.053801835
9.600287260482994e-09	0.5489789	-0.83380795	-0.053317685
9.650412328671224e-09	0.5709767	-0.81893194	-0.0527336
9.700540588011663e-09	0.59227943	-0.80369747	-0.052060395
9.750068833330665e-09	0.61261517	-0.78835	-0.051318705
9.800212121062111e-09	0.6324624	-0.7725678	-0.05050207
9.850314414501619e-09	0.6515368	-0.75660527	-0.04963213
9.900391358750266e-09	0.6698416	-0.74050677	-0.048720784
9.950000475757027e-09	0.6872287	-0.7244604	-0.047788274
1.0000073901836079e-08	0.70403343	-0.7082045	-0.046828173
1.0050176482274789e-08	0.72011244	-0.69191444	-0.045859
1.0100326713786921e-08	0.73548824	-0.67561436	-0.044890024
1.0150386458938403e-08	0.7501408	-0.6593747	-0.04393259
1.0200501786553544e-08	0.7641378	-0.6431686	-0.042991612
1.025006870527779e-08	0.777346	-0.6272067	-0.042084776
1.0300142967512699e-08	0.7900747	-0.6111606	-0.0411985
1.0350288390832975e-08	0.80223024	-0.59517944	-0.04034592
1.0400385590573408e-08	0.8138115	-0.57930624	-0.039533135
1.0450459686207956e-08	0.8248533	-0.5635339	-0.038762987
