# t (s)	mx ()	my ()	mz ()
8.752296926006728e-10	0.8067521	-0.46158147	-0.36721545
8.800882618729403e-10	0.8085691	-0.45539922	-0.3709053
8.850359824850055e-10	0.810531	-0.44887275	-0.3745468
8.904825640238848e-10	0.81281817	-0.44141608	-0.3784181
8.953330964272365e-10	0.8149637	-0.43453303	-0.38174292
9.002716835966952e-10	0.81725013	-0.42728767	-0.38500753
9.051678329777365e-10	0.819615	-0.4198658	-0.38812223
9.100361428159719e-10	0.8220593	-0.41224796	-0.39109713
9.155061741934015e-10	0.8249115	-0.40340185	-0.39429224
9.204216333326758e-10	0.827565	-0.39519104	-0.39702806
9.252764542573265e-10	0.8302654	-0.38683566	-0.39960223
9.302239310773971e-10	0.8330938	-0.37806675	-0.4020926
9.35105626656224e-10	0.835955	-0.3691604	-0.40441602
9.405233598317898e-10	0.83920574	-0.35897747	-0.40683603
9.454584538947967e-10	0.84222955	-0.34942538	-0.40889254
9.503621804697443e-10	0.84528714	-0.33967036	-0.41079348
9.552257728095167e-10	0.8483654	-0.32973322	-0.41253605
9.601743066605312e-10	0.8515375	-0.3193524	-0.41415995
9.65044366370402e-10	0.8546918	-0.30886787	-0.41560847
9.704693290822367e-10	0.8582346	-0.29687294	-0.41704336
9.754058558354835e-10	0.8614767	-0.28566664	-0.418182
9.803019839592261e-10	0.8647011	-0.27427617	-0.4191505
9.85173342554571e-10	0.8679097	-0.26266924	-0.41995174
9.901162361012743e-10	0.87115735	-0.25061122	-0.42059565
9.955579551145551e-10	0.87471235	-0.23700853	-0.4211029
1.0004135600570376e-09	0.87785643	-0.22458036	-0.4213732
1.005354122874571e-09	0.88101834	-0.2116534	-0.42146748
1.0102417087480048e-09	0.8840996	-0.19858618	-0.42137748
1.0151163585823533e-09	0.88711655	-0.18527806	-0.42110196
1.0200635107670618e-09	0.89011014	-0.17149201	-0.42062855
1.025495705621553e-09	0.8933054	-0.15603164	-0.41987866
1.030352480398731e-09	0.89606893	-0.14192557	-0.41899967
1.0352976149537277e-09	0.898781	-0.12729114	-0.4178977
1.0401800739372686e-09	0.9013462	-0.11257688	-0.4166007
1.0450577922771443e-09	0.9037865	-0.09761793	-0.41509295
1.050005817836575e-09	0.9061249	-0.08218403	-0.41334265
1.0554375776349655e-09	0.9085191	-0.06494758	-0.41115984
1.0602925750415535e-09	0.9104934	-0.049288295	-0.4089725
1.065243466321373e-09	0.9123335	-0.033081494	-0.4065078
1.0701195472689099e-09	0.9139635	-0.016892668	-0.40384498
1.0755383352983261e-09	0.9155486	0.0013511695	-0.40060693
1.080475095829086e-09	0.9167732	0.018193135	-0.39739698
1.085377962292669e-09	0.91777056	0.03511666	-0.39395976
1.0902357094997212e-09	0.9185333	0.052066587	-0.3903057
1.0951911383711882e-09	0.91906947	0.06953131	-0.3863198
1.1000563114858198e-09	0.91934836	0.08683536	-0.38214955
1.1054778349973158e-09	0.9193586	0.10628452	-0.37719905
1.1104236501445208e-09	0.91908205	0.124163054	-0.37240124
1.1153147794287802e-09	0.91853154	0.1419546	-0.36738983
1.1201845345037348e-09	0.9177021	0.15976086	-0.36213508
1.1251342493028395e-09	0.91656464	0.17793603	-0.35652143
1.1305723526793074e-09	0.91496503	0.19797084	-0.35003573
1.135423601660032e-09	0.9132234	0.21588147	-0.34396836
1.1403744706676894e-09	0.9111355	0.23417589	-0.33750254
1.145254264792078e-09	0.90876734	0.25220317	-0.33085948
1.1501265434538655e-09	0.9060933	0.2701776	-0.32396004
1.1550870246599968e-09	0.90305173	0.28843006	-0.3166637
1.160516416137293e-09	0.8993535	0.3083269	-0.30836576
1.1653676004232101e-09	0.8957237	0.32600987	-0.3006788
1.1703272923589406e-09	0.8916972	0.34397274	-0.29255733
1.17519401141086e-09	0.8874394	0.36146364	-0.28433412
1.1800818162270528e-09	0.8828615	0.378874	-0.2758267
1.185035312124342e-09	0.8779192	0.3963367	-0.26695603
1.1904567628792514e-09	0.87216824	0.41521388	-0.25696734
1.1953210381521048e-09	0.8667127	0.43191963	-0.24776316
1.2002803094150636e-09	0.8608715	0.4487051	-0.23815098
1.2051389684467515e-09	0.8548849	0.46488944	-0.22851793
1.2100397659444004e-09	0.8485926	0.48093438	-0.218593
1.215519707328e-09	0.8412682	0.49852076	-0.20725818
1.2204002218147728e-09	0.83450186	0.5138499	-0.1969626
1.2252794212639924e-09	0.82752144	0.52884465	-0.18649073
1.2302322754353595e-09	0.8202284	0.5437129	-0.17568788
1.2350847734425127e-09	0.81289446	0.557922	-0.1649454
1.2400022779335023e-09	0.80528605	0.57194746	-0.1539096
1.2454770597026371e-09	0.79662454	0.5871059	-0.14145985
1.250349409006713e-09	0.7887634	0.60018104	-0.13024762
1.2552355237272165e-09	0.7807511	0.61289155	-0.11889021
1.260185893164372e-09	0.7725171	0.6253517	-0.10727932
1.2650292497774438e-09	0.7643627	0.6371299	-0.09582947
1.2704764254392625e-09	0.7550938	0.6498829	-0.08286009
1.2754385806014575e-09	0.74657667	0.6610416	-0.07097371
1.280291155047332e-09	0.7381951	0.6715285	-0.059295617
1.2851989150050523e-09	0.72967976	0.68170565	-0.047441773
1.2901408455515293e-09	0.7210806	0.6915176	-0.035473354
1.2955536751643648e-09	0.7116504	0.70176345	-0.022341257
1.3004369036762586e-09	0.70314705	0.71055955	-0.010485192
1.3053894830924467e-09	0.69454074	0.7190503	0.0015364288
1.3102395536386524e-09	0.6861422	0.7269492	0.013296029
1.3151651190234813e-09	0.6776551	0.7345542	0.025215
1.3200867133464534e-09	0.6692289	0.74173886	0.037090495
1.3255030655434561e-09	0.6600315	0.74917454	0.050109066
1.3304024451883285e-09	0.6517919	0.75548255	0.06182916
1.335344959532495e-09	0.6435671	0.76145136	0.07358937
1.3401955298663813e-09	0.63558996	0.7669313	0.08506086
1.345130458319822e-09	0.62757945	0.77213067	0.09665265
1.350041658109316e-09	0.6197213	0.7769373	0.1081017
1.3554557150055802e-09	0.6111996	0.78182155	0.12061379
1.3603731694163327e-09	0.60359603	0.7858912	0.1318715
1.365298759209567e-09	0.59611726	0.7896273	0.14303945
1.3701564415547575e-09	0.58888257	0.792988	0.15394136
1.3750965512046069e-09	0.5816747	0.7960855	0.1649087
1.3805534487535584e-09	0.573895	0.7991434	0.1768771
1.3854134587591732e-09	0.56713253	0.801556	0.18740222
1.390335462156385e-09	0.56044835	0.8037111	0.19792856
1.3952540165838783e-09	0.5539385	0.80558455	0.20831013
1.4001126035109698e-09	0.5476783	0.80716974	0.21842709
1.405053833251989e-09	0.54148847	0.8085209	0.22857256
1.4105084604021066e-09	0.53486663	0.809718	0.2396011
1.4153659786460217e-09	0.52915895	0.810534	0.24926908
1.420294177555303e-09	0.523553	0.8111305	0.25892845
1.4252017386780284e-09	0.5181576	0.8115016	0.26839665
1.430062761709195e-09	0.51299894	0.8116584	0.27762586
1.4350123510185452e-09	0.5079378	0.8116106	0.2868701
1.4404587787616026e-09	0.5025932	0.8113263	0.29686326
1.445309661474555e-09	0.4980324	0.81087667	0.30560586
1.450250964938177e-09	0.49358034	0.8102363	0.31435883
1.4551456365158523e-09	0.48936367	0.80942744	0.32287782
1.4600156712854844e-09	0.48535958	0.8084572	0.3312053
1.4654879683383579e-09	0.48108825	0.8071777	0.34038693
1.4704009679178776e-09	0.47745895	0.80586547	0.34847313
1.4752556311097163e-09	0.4740635	0.8044224	0.3563188
1.4802057116684776e-09	0.47079626	0.80280685	0.3641724
1.4850854384275965e-09	0.46776772	0.80107707	0.37177163
1.4905033917065292e-09	0.46462822	0.79900235	0.38004524
1.4954386391148364e-09	0.46197194	0.79697645	0.38743398
1.50034041424688e-09	0.4595251	0.7948402	0.39463538
1.5052028843025106e-09	0.45728558	0.7926027	0.40164614
1.5101528626261309e-09	0.45519695	0.7902073	0.40864944
1.515021947566952e-09	0.4533297	0.7877385	0.41540924
1.5204431232790736e-09	0.45146838	0.78486174	0.42278785
1.5253878966545983e-09	0.44996935	0.78212297	0.4293851
1.5302758155791138e-09	0.44867307	0.77931035	0.43578443
1.5351448407640084e-09	0.4475642	0.7764063	0.442041
1.540097218618244e-09	0.44662207	0.7733494	0.44828647
1.5455305969128407e-09	0.44580293	0.76987755	0.4550046
1.5503845600067633e-09	0.44525987	0.7666725	0.46089047
1.5553311849821313e-09	0.44488868	0.7633066	0.46677905
1.5602140366474135e-09	0.44470197	0.7598858	0.47248554
1.5650892966154135e-09	0.4446926	0.75637287	0.47808075
1.5700393250204097e-09	0.44486338	0.75270635	0.48365936
1.5754702588380138e-09	0.4452588	0.7485674	0.4896644
1.5803199443540427e-09	0.44579506	0.74476784	0.49492723
1.5852711100688064e-09	0.44652003	0.7407869	0.5002057
1.5901448440163605e-09	0.44740814	0.7367662	0.5053107
1.5950249581709584e-09	0.44847026	0.73263735	0.5103345
1.600499464565833e-09	0.44986683	0.72788066	0.51586807
1.6053956003342553e-09	0.45129886	0.7235123	0.52072793
1.6102535434603107e-09	0.4528901	0.7190687	0.5254688
1.6152090842099617e-09	0.4546875	0.714421	0.53022385
1.6200699910964644e-09	0.45662117	0.70974624	0.5348104
1.6254869992138521e-09	0.45897445	0.7043976	0.53983325
1.630439579423389e-09	0.46130857	0.6993752	0.54434586
1.6353144665958284e-09	0.46377596	0.69430393	0.5487151
1.6401899294990855e-09	0.46641177	0.68910134	0.5530144
1.6451384664944683e-09	0.46925873	0.68368226	0.5573076
1.6505645302210926e-09	0.47257853	0.67757404	0.56193495
1.655424899778048e-09	0.4757278	0.6719494	0.5660101
1.660367060512798e-09	0.4790997	0.6660757	0.5700874
1.6652419697700051e-09	0.48259288	0.66012365	0.5740445
1.67012350622106e-09	0.48625642	0.6539997	0.57794344
1.6750558502217832e-09	0.49012595	0.6476391	0.5818192
1.6804843805858772e-09	0.49457893	0.640429	0.58601135
1.6853527054327558e-09	0.49874458	0.6337684	0.5897058
1.6902906671778112e-09	0.5031353	0.6268164	0.59339064
1.6951633106479145e-09	0.50763017	0.6197548	0.596965
1.7000470420497697e-09	0.51229584	0.61246777	0.600486
1.7055130692410685e-09	0.5177067	0.6040525	0.60435325
1.7104073872107832e-09	0.52271926	0.59627473	0.60774964
1.715266283550723e-09	0.52785045	0.5883165	0.6110587
1.7202140759880398e-09	0.5332319	0.57996	0.6143631
1.7250755464137047e-09	0.5386709	0.57149047	0.6175445
1.7305010355672254e-09	0.54491484	0.5617223	0.6210168
1.7354391062870188e-09	0.55075395	0.552529	0.62410355
1.7403211445549988e-09	0.5566694	0.5431443	0.62708426
1.7451920420150728e-09	0.5627088	0.53347576	0.62998545
1.75013165109333e-09	0.5689692	0.52334654	0.63285065
1.7555618912106444e-09	0.5760031	0.5118183	0.6359075
1.7604202438618507e-09	0.58242476	0.5011407	0.638556
1.7653537036778742e-09	0.5890636	0.48993215	0.6411582
