# t (s)	mx ()	my ()	mz ()
1.9600487348121594e-08	0.3700537	0.92715156	-0.054983653
1.970011948967724e-08	0.3192413	0.9458907	-0.054641835
1.98002975418767e-08	0.26708043	0.96193045	-0.054800987
1.9900554542193758e-08	0.21344939	0.97521305	-0.05546347
2.0000199277266558e-08	0.15837196	0.9856051	-0.05660822
2.010033515975546e-08	0.10090573	0.9930517	-0.05821953
2.0200569788368274e-08	0.0409797	0.9972086	-0.060245633
2.0300238441252807e-08	-0.021161105	0.99768144	-0.06259054
2.0400379268637716e-08	-0.08616651	0.9940074	-0.06515863
2.0500008658701022e-08	-0.15317996	0.98571825	-0.0677618
2.060025523318638e-08	-0.22247085	0.97223175	-0.07022531
2.070044505567446e-08	-0.29279825	0.9532339	-0.072304085
2.0800071728698802e-08	-0.36275172	0.9287256	-0.073776
2.090028061503655e-08	-0.43191496	0.89856136	-0.074491896
2.1000524932065286e-08	-0.4986476	0.86330014	-0.074360415
2.110017026638717e-08	-0.56143695	0.8239107	-0.07341195
2.1200344821139208e-08	-0.6201396	0.7808219	-0.07175397
2.1300025130469458e-08	-0.67362505	0.7353772	-0.06958582
2.140025980702162e-08	-0.72224426	0.6879344	-0.06709822
2.150042807696306e-08	-0.7657248	0.6394585	-0.06451508
2.1600106345135306e-08	-0.8041832	0.5906483	-0.06203077
2.170036192455898e-08	-0.8383953	0.5412694	-0.05976502
2.180002695158632e-08	-0.86837035	0.49200553	-0.057850856
2.190018504325334e-08	-0.89483625	0.44228125	-0.056340374
2.2000420809137266e-08	-0.91799945	0.3921434	-0.055290222
2.2100105306656155e-08	-0.93800986	0.34166655	-0.05473082
2.2200263898587626e-08	-0.9552622	0.2900268	-0.05466919
2.2300453553097698e-08	-0.9697472	0.23710099	-0.055112146
2.2400137766334126e-08	-0.98139036	0.18282333	-0.056046367
2.2500338867103163e-08	-0.9901846	0.12628676	-0.05746119
2.2600475644264013e-08	-0.99581945	0.067497306	-0.059312772
2.2700138653781695e-08	-0.9979517	0.006491746	-0.06152494
2.2800378988994823e-08	-0.99615633	-0.05746268	-0.06402011
2.2900006326995516e-08	-0.9899591	-0.123493314	-0.0666251
2.300015241411771e-08	-0.97879255	-0.19197914	-0.06918154
2.310040078505976e-08	-0.9622307	-0.26199317	-0.07145753
2.320006752120922e-08	-0.9401752	-0.33210796	-0.0732151
2.330021054003587e-08	-0.91240776	-0.40190607	-0.074280776
2.3400414816598058e-08	-0.8793104	-0.46983466	-0.074523166
2.3500097162667046e-08	-0.8417104	-0.53432506	-0.073923685
2.3600308751236047e-08	-0.80002403	-0.5950726	-0.072554365
2.3700490975354592e-08	-0.755366	-0.65102786	-0.07057677
2.3800150236969864e-08	-0.7088584	-0.7016113	-0.06820994
2.3900413192418732e-08	-0.6607307	-0.7473444	-0.06564219
2.4000090100615797e-08	-0.6121252	-0.7878674	-0.063099965
2.4100255454168498e-08	-0.5628931	-0.82395566	-0.060718946
2.4200511041565736e-08	-0.5134118	-0.85582656	-0.05863446
2.4300169453132273e-08	-0.46404296	-0.8836993	-0.056945514
2.4400316507737275e-08	-0.4141391	-0.9082551	-0.055690497
2.4500545774312826e-08	-0.36369032	-0.9296729	-0.054913245
2.4600232760271187e-08	-0.3127343	-0.9480649	-0.054634083
2.470038935620528e-08	-0.26042485	-0.96375275	-0.05485676
2.4800024232877268e-08	-0.20692769	-0.9766129	-0.055575855
2.4900272014902107e-08	-0.15127344	-0.9867107	-0.056786098
2.5000457918250047e-08	-0.09348977	-0.9937645	-0.05845346
