# t (s)	mx ()	my ()	mz ()
1.0700015484644636e-08	-0.9164646	-0.32803527	-0.2274775
1.0800095243142908e-08	-0.8077822	-0.53897655	-0.23689859
1.0900180212963175e-08	-0.64500844	-0.7249328	-0.23984928
1.1000019322039712e-08	-0.44462624	-0.8640032	-0.23448753
1.1100099872175577e-08	-0.22719193	-0.9468292	-0.22629824
1.1200176397906814e-08	-0.0060104923	-0.9744762	-0.223016
1.1300010910014865e-08	0.21585569	-0.94906867	-0.22800712
1.1400089500845688e-08	0.43659067	-0.86720484	-0.2377344
1.1500171916131407e-08	0.6416214	-0.7264446	-0.24429551
1.1600013852693725e-08	0.80735034	-0.537179	-0.24235973
1.1700095331594388e-08	0.91743696	-0.3203356	-0.23438816
1.1800171264687463e-08	0.9686079	-0.09512196	-0.22825377
1.1900004832863243e-08	0.9639801	0.13120487	-0.22991936
1.2000083123497875e-08	0.9023274	0.35795325	-0.23850854
1.2100163349644806e-08	0.7797104	0.5746193	-0.24688666
1.2200002611872557e-08	0.6017736	0.7586468	-0.24779439
1.2300085654668337e-08	0.38751388	0.8893591	-0.2409611
1.2400163780168892e-08	0.15960291	0.95883226	-0.23341587
1.2500239050809721e-08	-0.07108507	0.96962845	-0.23260863
1.260007276995848e-08	-0.3016076	0.9223834	-0.23974566
1.2700152569261348e-08	-0.5256554	0.8129471	-0.24880585
1.2800231958335688e-08	-0.72215843	0.6436068	-0.2516303
1.2900073298089742e-08	-0.86690027	0.4325779	-0.24599056
1.3000151653545443e-08	-0.9495066	0.20282455	-0.23787653
1.310022802001605e-08	-0.9710425	-0.031086843	-0.23546548
1.3200061196510867e-08	-0.9331195	-0.26505506	-0.24141702
1.3300139648370994e-08	-0.8320109	-0.49402595	-0.25060928
1.34002216633498e-08	-0.66844755	-0.6981703	-0.25453147
1.3500064437497398e-08	-0.45909113	-0.8520538	-0.24973324
1.3600143883083968e-08	-0.22774991	-0.94292164	-0.2414393
1.370021997316472e-08	0.0089026	-0.9708401	-0.23815112
1.3800051225116222e-08	0.24572425	-0.9378926	-0.24336724
1.3900130240303395e-08	0.47806948	-0.8407172	-0.25249666
1.4000211327896358e-08	0.6865982	-0.67944133	-0.25687712
1.4100055271515468e-08	0.8452163	-0.47009093	-0.25246388
1.4200135168519453e-08	0.93993837	-0.23700078	-0.24412732
1.4300209868998028e-08	0.97028905	0.0020418663	-0.24052611
1.4400041541331178e-08	0.93849736	0.2412627	-0.24548022
1.4500121384828859e-08	0.841366	0.47585034	-0.25451002
1.4600201695311593e-08	0.67908657	0.68620384	-0.25885105
1.4700044472266972e-08	0.467977	0.845812	-0.2543795
1.4800123414145902e-08	0.23281328	0.9404825	-0.24604444
1.4900197879607377e-08	-0.008363276	0.96973836	-0.2425868
1.500002922137381e-08	-0.2495797	0.9357294	-0.24769974
1.510010828537712e-08	-0.48542324	0.8352274	-0.25662163
1.5200189222695167e-08	-0.695376	0.6690447	-0.26051003
1.5300030570232908e-08	-0.8527034	0.45461226	-0.25561005
1.540010882361054e-08	-0.9439049	0.21707372	-0.24732928
1.5500184113438274e-08	-0.96896285	-0.026024153	-0.24441285
1.560001607572027e-08	-0.9297449	-0.26885524	-0.25002024
1.570009611726109e-08	-0.8228738	-0.5049695	-0.2587762
1.5800177695188646e-08	-0.6503658	-0.71238947	-0.26183432
1.5900019665022272e-08	-0.43142587	-0.8644864	-0.25623408
1.6000096419421703e-08	-0.19136474	-0.9492458	-0.24812892
1.610016999040716e-08	0.053437985	-0.96740085	-0.2461214
1.620000080334335e-08	0.29746896	-0.9203148	-0.2524495
1.6300079295653114e-08	0.5327345	-0.804484	-0.26088953
1.6400162224145806e-08	0.7354566	-0.6237707	-0.26276705
1.65000021572624e-08	0.87962455	-0.39961976	-0.25632113
